Data Level,School Year,Facility Type,Public Or Independent,District Number,District Name,School Number,School Name,Has Eng Lang Learner Prog,Has Core French,Has Early French Immersion,Has Late French Immersion,Has Prog Francophone,Has Any French Immersion Prog,Has Any French Prog,Has Aborig Supp Services,Has Other Appr Aborig Prog,Has Aborig Lang And Cult,Has Continuing Ed Prog,Has Distributed Learn Prog,Has Career Prep Prog,Has Coop Prog,Has Apprenticeship Prog,Has Career Technical Prog
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444022,Argyle Secondary,T,T,T,,,T,T,,T,,,,T,T,T,T
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444023,Carisbrooke Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444023,Carisbrooke Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444023,Carisbrooke Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444023,Carisbrooke Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444023,Carisbrooke Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444023,Carisbrooke Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444023,Carisbrooke Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444023,Carisbrooke Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444023,Carisbrooke Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444024,Braemar Elementary,T,T,T,T,,T,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444024,Braemar Elementary,T,T,T,T,,T,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444024,Braemar Elementary,T,T,T,T,,T,T,,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444024,Braemar Elementary,T,T,T,T,,T,T,,T,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444024,Braemar Elementary,T,T,T,T,,T,T,,T,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444024,Braemar Elementary,T,T,T,T,,T,T,,T,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444024,Braemar Elementary,T,T,T,T,,T,T,,T,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444024,Braemar Elementary,T,T,T,T,,T,T,,T,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444024,Braemar Elementary,T,T,T,T,,T,T,,T,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444025,Handsworth Secondary,T,T,T,,,T,T,,T,,,,T,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444025,Handsworth Secondary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444025,Handsworth Secondary,T,T,T,,,T,T,T,T,,,,T,,T,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444025,Handsworth Secondary,T,T,T,,,T,T,T,T,,,,T,,T,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444025,Handsworth Secondary,T,T,T,,,T,T,T,T,,,,T,,T,T
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444025,Handsworth Secondary,T,T,T,,,T,T,,T,T,,,T,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444025,Handsworth Secondary,T,T,T,,,T,T,,T,T,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444025,Handsworth Secondary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444025,Handsworth Secondary,T,T,T,,,T,T,,T,,,,T,,T,T
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444026,Windsor Secondary,T,T,,,,,T,T,T,,,,T,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444026,Windsor Secondary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444026,Windsor Secondary,T,T,,,,,T,T,T,T,,,T,T,T,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444026,Windsor Secondary,T,T,,,,,T,T,T,T,,,T,,T,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444026,Windsor Secondary,T,T,T,,,T,T,T,T,T,,,T,,T,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444026,Windsor Secondary,T,T,T,,,T,T,T,T,T,,,T,,T,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444026,Windsor Secondary,T,T,T,,,T,T,T,T,T,,,T,,T,T
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444026,Windsor Secondary,T,T,T,,,T,T,T,T,T,,,T,,T,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444026,Windsor Secondary,T,T,T,,,T,T,T,T,T,,,T,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444027,Cleveland Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444027,Cleveland Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444027,Cleveland Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444027,Cleveland Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444027,Cleveland Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444027,Cleveland Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444027,Cleveland Elementary,T,T,T,,,T,T,,,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444027,Cleveland Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444027,Cleveland Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444029,Ross Road Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444029,Ross Road Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444029,Ross Road Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444029,Ross Road Elementary,T,T,T,,,T,T,,,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444029,Ross Road Elementary,T,T,T,,,T,T,,,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444029,Ross Road Elementary,T,T,T,,,T,T,,,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444029,Ross Road Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444029,Ross Road Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444029,Ross Road Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444031,Montroyal Elementary,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444031,Montroyal Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444031,Montroyal Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444031,Montroyal Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444031,Montroyal Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444031,Montroyal Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444031,Montroyal Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444031,Montroyal Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444031,Montroyal Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444032,Sherwood Park Elementary,T,T,T,,,T,T,T,T,T,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444032,Sherwood Park Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444032,Sherwood Park Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444032,Sherwood Park Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444032,Sherwood Park Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444032,Sherwood Park Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444032,Sherwood Park Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444032,Sherwood Park Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444032,Sherwood Park Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444034,Larson Elementary,T,T,T,,,T,T,T,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444034,Larson Elementary,T,T,T,,,T,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444034,Larson Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444034,Larson Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444034,Larson Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444034,Larson Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444034,Larson Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444034,Larson Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444034,Larson Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444035,Fromme Elementary,T,T,,,,,T,T,T,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444035,Fromme Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444035,Fromme Elementary,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444035,Fromme Elementary,T,T,,,,,T,T,,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444035,Fromme Elementary,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444036,Carson Graham Secondary,T,T,,,,,T,T,T,T,,,T,,T,T
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444036,Carson Graham Secondary,T,T,,,,,T,T,T,T,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444036,Carson Graham Secondary,T,T,,,,,T,T,T,T,,,T,,T,T
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444036,Carson Graham Secondary,T,T,,,,,T,T,T,T,,,T,,T,T
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444036,Carson Graham Secondary,T,T,,,,,T,T,T,T,,,T,,T,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444036,Carson Graham Secondary,T,T,,,,,T,T,T,T,,,T,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444036,Carson Graham Secondary,T,T,,,,,T,T,T,T,,,T,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444036,Carson Graham Secondary,T,T,,,,,T,T,T,T,,,T,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444036,Carson Graham Secondary,T,T,,,,,T,T,T,T,,,T,T,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444037,Brooksbank Elementary,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444037,Brooksbank Elementary,T,T,,,,,T,T,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444037,Brooksbank Elementary,T,T,,,,,T,T,T,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444037,Brooksbank Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444037,Brooksbank Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444037,Brooksbank Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444037,Brooksbank Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444037,Brooksbank Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444037,Brooksbank Elementary,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444040,Ridgeway Annex,T,,,,,,,T,T,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444040,Ridgeway Annex,T,,,,,,,,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444040,Ridgeway Annex,T,,,,,,,,T,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444040,Ridgeway Annex,T,,,,,,,,,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444040,Ridgeway Annex,T,,,,,,,,T,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444040,Ridgeway Annex,T,,,,,,,T,T,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444041,Blueridge Elementary,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444041,Blueridge Elementary,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444041,Blueridge Elementary,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444041,Blueridge Elementary,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444041,Blueridge Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444041,Blueridge Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444041,Blueridge Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444041,Blueridge Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444041,Blueridge Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444043,Boundary Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444043,Boundary Elementary,T,T,,,,,T,T,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444043,Boundary Elementary,T,T,,,,,T,T,T,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444043,Boundary Elementary,T,T,,T,,T,T,,T,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444043,Boundary Elementary,T,T,,T,,T,T,,T,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444043,Boundary Elementary,T,T,,T,,T,T,,T,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444043,Boundary Elementary,T,T,,T,,T,T,,T,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444043,Boundary Elementary,T,T,,T,,T,T,,,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444043,Boundary Elementary,T,T,,T,,T,T,,,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444044,Plymouth Elementary,T,T,,,,,T,T,T,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444044,Plymouth Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444044,Plymouth Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444044,Plymouth Elementary,T,T,,,,,T,T,T,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444044,Plymouth Elementary,T,T,,,,,T,T,T,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444046,Lynnmour Elementary School,T,T,,,,,T,T,T,T,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444046,Lynnmour Elementary School,T,T,,,,,T,T,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444046,Lynnmour Elementary School,T,T,,,,,T,T,T,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444046,Lynnmour Elementary School,T,T,,,,,T,T,T,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444046,Lynnmour Elementary School,T,T,,,,,T,T,T,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444046,Lynnmour Elementary School,T,T,,,,,T,T,T,T,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444046,Lynnmour Elementary School,T,T,,,,,T,T,T,T,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444046,Lynnmour Elementary School,T,T,,,,,T,T,T,T,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444046,Lynnmour Elementary School,T,T,,,,,T,T,T,T,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444047,Seycove Secondary Community,T,T,,,,,T,T,T,,,,T,,,T
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444047,Seycove Secondary Community,T,T,,,,,T,T,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444047,Seycove Secondary Community,T,T,,,,,T,T,T,,,,T,,,T
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444047,Seycove Secondary Community,T,T,,,,,T,T,T,,,,T,,T,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444047,Seycove Secondary Community,T,T,,,,,T,T,T,,,,T,T,T,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444047,Seycove Secondary Community,T,T,,,,,T,T,T,T,,,T,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444047,Seycove Secondary Community,T,T,,,,,T,T,T,T,,,T,T,,T
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444047,Seycove Secondary Community,,T,,,,,T,T,T,,,,T,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444047,Seycove Secondary Community,T,T,,,,,T,T,T,,,,T,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444048,Dorothy Lynas Elementary,T,T,T,,,T,T,T,T,T,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444048,Dorothy Lynas Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444048,Dorothy Lynas Elementary,T,T,T,,,T,T,T,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444048,Dorothy Lynas Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444048,Dorothy Lynas Elementary,T,T,T,,,T,T,,T,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444048,Dorothy Lynas Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444048,Dorothy Lynas Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444048,Dorothy Lynas Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444048,Dorothy Lynas Elementary,T,T,T,,,T,T,T,T,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,44,North Vancouver,4444049,Cove Cliff Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,44,North Vancouver,4444049,Cove Cliff Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,44,North Vancouver,4444049,Cove Cliff Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,44,North Vancouver,4444049,Cove Cliff Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,44,North Vancouver,4444049,Cove Cliff Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,44,North Vancouver,4444049,Cove Cliff Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,44,North Vancouver,4444049,Cove Cliff Elementary,T,T,,,,,T,T,T,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,44,North Vancouver,4444049,Cove Cliff Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,44,North Vancouver,4444049,Cove Cliff Elementary,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2005/2006,ALTERNATE,BC Public School,44,North Vancouver,4499082,Windsor House Program,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2006/2007,ALTERNATE,BC Public School,44,North Vancouver,4499082,Windsor House Program,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,ALTERNATE,BC Public School,44,North Vancouver,4499082,Windsor House Program,,T,,,,,T,T,T,T,,,,,,
SCHOOL LEVEL,2008/2009,ALTERNATE,BC Public School,44,North Vancouver,4499082,Windsor House Program,,T,,,,,T,,T,,,,,,T,
SCHOOL LEVEL,2009/2010,ALTERNATE,BC Public School,44,North Vancouver,4499082,Windsor House Program,,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2010/2011,ALTERNATE,BC Public School,44,North Vancouver,4499082,Windsor House Program,T,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2010/2011,DISTRICT DISTANCE ED,BC Public School,44,North Vancouver,4499176,North Vancouver Distributed Learning Sch,,,,,,,,,T,,,T,,,,
SCHOOL LEVEL,2008/2009,ALTERNATE,BC Public School,44,North Vancouver,4499191,Mountainside Secondary,,,,,,,,T,T,T,,,,,T,
SCHOOL LEVEL,2009/2010,ALTERNATE,BC Public School,44,North Vancouver,4499191,Mountainside Secondary,,,,,,,,,T,,,,,,,
SCHOOL LEVEL,2010/2011,ALTERNATE,BC Public School,44,North Vancouver,4499191,Mountainside Secondary,,,,,,,,T,T,T,,,,,,
SCHOOL LEVEL,2011/2012,ALTERNATE,BC Public School,44,North Vancouver,4499191,Mountainside Secondary,,,,,,,,T,T,T,,,T,,,
SCHOOL LEVEL,2012/2013,ALTERNATE,BC Public School,44,North Vancouver,4499191,Mountainside Secondary,,,,,,,,T,T,T,,,,,,
SCHOOL LEVEL,2013/2014,ALTERNATE,BC Public School,44,North Vancouver,4499191,Mountainside Secondary,,,,,,,,T,T,T,,,,,,
